date_time,temp,co2,noise,occ
2018-10-22 00:41:00,25.9550249576569,442.571428571429,34.9587601555718,0
2018-10-22 00:42:00,25.9367286137172,439.333333333333,35.9108777364095,0
2018-10-22 00:43:00,25.9786712101528,447,35.9001308865017,0
2018-10-22 00:44:00,25.9398875236511,442.571428571429,35.9123930189345,0
2018-10-22 00:45:00,25.9276569911412,439.333333333333,35.9080551995171,0.171428571428571
2018-10-22 00:46:00,25.9665999412537,443.714285714286,34.9729950798882,0.171428571428571
2018-10-22 00:47:00,25.9866001605988,442,34.9915084838867,0
2018-10-22 00:48:00,26.025050163269,445.2,35.9604952494303,0
2018-10-22 00:49:00,26.0331125259399,445.142857142857,35.0147552490234,0
2018-10-22 00:50:00,26.0054430280413,443.333333333333,35.0420218573676,0
2018-10-22 00:51:00,25.9995000362396,444.285714285714,35.0741997612847,0
2018-10-22 00:52:00,25.9838497638702,445.142857142857,35.0611865573459,0
2018-10-22 00:53:00,25.982625246048,444.571428571429,35.0430710686578,0
2018-10-22 00:54:00,25.9785497188568,444,36.9271577623155,0
2018-10-22 00:55:00,25.9627876281738,444.857142857143,36.9013445536296,0
2018-10-22 00:56:00,25.9469285692487,447.666666666667,37.8098622639974,0
2018-10-22 00:57:00,25.9518749713898,443.428571428571,36.8411776224772,0
2018-10-22 00:58:00,25.9454283033098,447.333333333333,36.8364108615451,0
2018-10-22 00:59:00,25.9489750862122,444.857142857143,35.8703219943576,0
2018-10-22 01:00:00,25.9385750293732,443.714285714286,35.8688574896918,0
2018-10-22 01:01:00,25.9323283604213,440,35.8650196499295,0
2018-10-22 01:02:00,25.9660857064383,447.666666666667,35.8796708001031,0
2018-10-22 01:03:00,25.9682998657227,448.333333333333,34.9531997680664,0
2018-10-22 01:04:00,25.9440670013428,442.4,34.9698886447483,0
2018-10-22 01:05:00,25.9149166742961,440.8,33.0798554314507,0
2018-10-22 01:06:00,25.9367144448417,446.333333333333,31.1695333692763,0
2018-10-22 01:07:00,25.9365124702454,443.428571428571,31.150784556071,0
2018-10-22 01:08:00,25.9322283608573,446.666666666667,32.0721955193414,0
2018-10-22 01:09:00,25.9351501464844,442.857142857143,32.0481777615017,0
2018-10-22 01:10:00,25.9292871952057,442,33.9355086432563,0
2018-10-22 01:11:00,25.9260289328439,446.333333333333,35.8473908318414,0
2018-10-22 01:12:00,25.9313499927521,442.571428571429,35.8454708523221,0
2018-10-22 01:13:00,25.9471427372524,447.666666666667,35.8504131740994,0
2018-10-22 01:14:00,25.929012298584,443.142857142857,35.8748553805881,0
2018-10-22 01:15:00,25.9387373924255,441.142857142857,35.8755777994792,0
2018-10-22 01:16:00,25.9378373622894,441.714285714286,35.8735933091905,0
2018-10-22 01:17:00,25.9420249462128,441.142857142857,36.8402088589138,0
2018-10-22 01:18:00,25.9516334533691,440.4,36.8384710523817,0
2018-10-22 01:19:00,25.956156866891,446.666666666667,35.8879109700521,0
2018-10-22 01:20:00,25.9236717224121,446.333333333333,34.9467219882541,0
2018-10-22 01:21:00,25.9223139626639,446.666666666667,33.9808464898003,0
2018-10-22 01:22:00,25.9346876144409,443.142857142857,33.0183398776584,0
2018-10-22 01:23:00,25.9023497899373,440.8,33.0187243143717,0
2018-10-22 01:24:00,25.9222714560372,446.333333333333,33.004655456543,0
2018-10-22 01:25:00,25.9275498390198,442.571428571429,32.9792066786024,0
2018-10-22 01:26:00,25.933212518692,444.571428571429,33.94636654324,0
2018-10-22 01:27:00,25.9244000571115,439.666666666667,34.9022643195258,0
2018-10-22 01:28:00,25.9477143968855,447.333333333333,33.9550220913357,0
2018-10-22 01:29:00,25.9253249168396,442.571428571429,34.9254287719727,0
2018-10-22 01:30:00,25.9223124980927,441.714285714286,35.8865264044868,0
2018-10-22 01:31:00,25.9221501350403,442,35.8818399217394,0
2018-10-22 01:32:00,25.910325050354,442.857142857143,35.8809420267741,0
2018-10-22 01:33:00,25.8872671127319,440.4,36.8266088697645,0
2018-10-22 01:34:00,25.944885798863,445.666666666667,35.850222184923,0
2018-10-22 01:35:00,25.9333998362223,439.6,34.9108844333225,0
2018-10-22 01:36:00,25.9137499332428,440.571428571429,33.0209132724338,0
2018-10-22 01:37:00,25.9158501625061,442,33.024284362793,0
2018-10-22 01:38:00,25.934228352138,445.666666666667,33.0254263136122,0
2018-10-22 01:39:00,25.9162626266479,441.428571428571,34.0047618442112,0
2018-10-22 01:40:00,25.9061625003815,442,34.9419019063314,0
2018-10-22 01:41:00,25.9162623882294,442.571428571429,36.8363683912489,0
2018-10-22 01:42:00,25.9104375839233,442.857142857143,36.8408039516873,0
2018-10-22 01:43:00,25.9364427839007,447.666666666667,36.8400707668728,0
2018-10-22 01:44:00,25.8993248939514,442,36.8269153171115,0
2018-10-22 01:45:00,25.8943713051932,446.333333333333,36.8243953280979,0
2018-10-22 01:46:00,25.9008622169495,444.285714285714,35.8567932976617,0
2018-10-22 01:47:00,25.9008750915527,442.571428571429,35.8593554178874,0
2018-10-22 01:48:00,25.9013624191284,440.857142857143,35.8597686767578,0
2018-10-22 01:49:00,25.9044001102448,443.428571428571,36.8038464016385,0
2018-10-22 01:50:00,25.9029498100281,442.571428571429,36.8108796861437,0
2018-10-22 01:51:00,25.9273856026786,446,37.7731706407335,0
2018-10-22 01:52:00,25.9045379161835,441.428571428571,36.8237152099609,0
2018-10-22 01:53:00,25.9253570011684,444.666666666667,36.8193219502767,0
2018-10-22 01:54:00,25.9029624462128,441.714285714286,35.8733197530111,0
2018-10-22 01:55:00,25.9028124809265,442,35.8700041876899,0
2018-10-22 01:56:00,25.8945143563407,447,35.8707286410862,0
2018-10-22 01:57:00,25.9275714329311,446.666666666667,35.8548664516873,0
2018-10-22 01:58:00,25.8929877281189,440.285714285714,34.9248864067925,0
2018-10-22 01:59:00,25.898900270462,442.285714285714,35.8704795837402,0
2018-10-22 02:00:00,25.9050498008728,442.571428571429,35.8743240356445,0
2018-10-22 02:01:00,25.9140253067017,442.285714285714,36.0681688944499,0
2018-10-22 02:02:00,25.893942969186,443.666666666667,35.8738818698459,0
2018-10-22 02:03:00,25.9084377288818,441.142857142857,35.882699669732,0
2018-10-22 02:04:00,25.9358144487653,446.333333333333,36.8201085408529,0
2018-10-22 02:05:00,25.9042251110077,442.571428571429,35.8901975843642,0
2018-10-22 02:06:00,25.8973000049591,443.428571428571,35.8881619771322,0
2018-10-22 02:07:00,25.8891503016154,446.8,35.8959331088596,0
2018-10-22 02:08:00,25.9135166803996,441.2,34.9846420288086,0
2018-10-22 02:09:00,25.9220284053258,436.666666666667,33.0809910244412,0
2018-10-22 02:10:00,25.9176284245082,438.333333333333,33.0702243381076,0
2018-10-22 02:11:00,25.9137499332428,442.571428571429,32.1378533257379,0
2018-10-22 02:12:00,25.9099252223969,442.571428571429,32.1367089165582,0
2018-10-22 02:13:00,25.9046876430511,442.285714285714,34.0024910820855,0
2018-10-22 02:14:00,25.9110000133514,440.571428571429,35.9196976555718,0
2018-10-22 02:15:00,25.8874750137329,440.285714285714,36.8669598049588,0
2018-10-22 02:16:00,25.9366141727992,444.666666666667,37.8078131781684,0
2018-10-22 02:17:00,25.8899750709534,440.285714285714,36.8703976101345,0
2018-10-22 02:18:00,25.8973124027252,441.428571428571,36.8657309638129,0
2018-10-22 02:19:00,25.9166287013463,444,36.8551665412055,0
2018-10-22 02:20:00,25.9026002883911,441.428571428571,35.9229044596354,0
2018-10-22 02:21:00,25.9319858551025,443.333333333333,35.9143600463867,0
2018-10-22 02:22:00,25.9011499881744,441.142857142857,35.9099555121528,0
2018-10-22 02:23:00,25.8950998783112,440,35.9145689222548,0
2018-10-22 02:24:00,25.8969252109528,442,35.915251159668,0
2018-10-22 02:25:00,25.8949375152588,439.714285714286,36.850271013048,0
2018-10-22 02:26:00,25.8880250453949,439.428571428571,36.8497731526693,0
2018-10-22 02:27:00,25.8891749382019,441.428571428571,37.7903953552246,0
2018-10-22 02:28:00,25.8916623592377,442.285714285714,37.7861063639323,0
2018-10-22 02:29:00,25.8931126594543,442.857142857143,37.7730841742622,0
2018-10-22 02:30:00,25.8891751766205,441.714285714286,37.7590243021647,0
2018-10-22 02:31:00,25.8952252864838,440.571428571429,37.7540753682454,0
2018-10-22 02:32:00,25.8721147264753,438.333333333333,37.743746693929,0
2018-10-22 02:33:00,25.9166287013463,447,36.7993845621745,0
2018-10-22 02:34:00,25.9189145224435,445.666666666667,35.8638244628906,0
2018-10-22 02:35:00,25.9168142591204,444.333333333333,34.9239889356825,0
2018-10-22 02:36:00,25.9085004329681,440,33.9881489223904,0
2018-10-22 02:37:00,25.8915143694196,443,33.9879778544108,0
2018-10-22 02:38:00,25.8937715802874,444,33.9704377068414,0
2018-10-22 02:39:00,25.8931376934052,439.428571428571,33.952619849311,0
2018-10-22 02:40:00,25.9041712624686,445.333333333333,34.8907574971517,0
2018-10-22 02:41:00,25.8861498832703,440.857142857143,34.891684129503,0
2018-10-22 02:42:00,25.8782374858856,440.857142857143,34.8910484313965,0
2018-10-22 02:43:00,25.8673377037048,441.428571428571,35.8495684305827,0
2018-10-22 02:44:00,25.9082001277379,444.333333333333,36.8065906948513,0
2018-10-22 02:45:00,25.8850877285004,441.428571428571,35.8674929300944,0
2018-10-22 02:46:00,25.8749623298645,440.857142857143,36.8065707736545,0
2018-10-22 02:47:00,25.9017571040562,444.333333333333,36.8028684828016,0
2018-10-22 02:48:00,25.9123998369489,443.666666666667,35.8563086615668,0
2018-10-22 02:49:00,25.9059715270996,443.666666666667,34.9075775994195,0
2018-10-22 02:50:00,25.8760430472238,444.666666666667,34.9048620435927,0
2018-10-22 02:51:00,25.8991751670837,439.428571428571,33.9306598239475,0
2018-10-22 02:52:00,25.8974125385284,440.571428571429,33.9348264906141,0
2018-10-22 02:53:00,25.8947002887726,438.857142857143,34.8768730163574,0
2018-10-22 02:54:00,25.8931126594543,439.142857142857,35.823548550076,0
2018-10-22 02:55:00,25.8898251056671,441.142857142857,36.7646152920193,0
2018-10-22 02:56:00,25.9142431531634,443,37.732804107666,0
2018-10-22 02:57:00,25.8800876140594,438.857142857143,36.7881885104709,0
2018-10-22 02:58:00,25.8805124759674,439.142857142857,36.7874574449327,0
2018-10-22 02:59:00,25.8826251029968,438.571428571429,36.788237508138,0
2018-10-22 03:00:00,25.8908877372742,438,36.7832373725043,0
2018-10-22 03:01:00,25.9255498250326,440,36.7783730400933,0
2018-10-22 03:02:00,25.9122717721122,443,35.8103576660156,0
2018-10-22 03:03:00,25.9124145507812,442.666666666667,34.8713576422797,0
2018-10-22 03:04:00,25.9142289842878,444.666666666667,33.9317532009549,0
2018-10-22 03:05:00,25.8818125724792,439.714285714286,32.996393415663,0
2018-10-22 03:06:00,25.8804874420166,440.571428571429,32.9995468139648,0
2018-10-22 03:07:00,25.8899998664856,439.142857142857,34.9117110358344,0
2018-10-22 03:08:00,25.8830127716064,441.142857142857,35.8608421325684,0
2018-10-22 03:09:00,25.9169428689139,445,36.803655412462,0
2018-10-22 03:10:00,25.8860247135162,441.142857142857,36.8029042561849,0
2018-10-22 03:11:00,25.8856127262115,438.857142857143,36.8121773613824,0
2018-10-22 03:12:00,25.8940426962716,442.333333333333,36.8113241407606,0
2018-10-22 03:13:00,25.8919503688812,440.857142857143,35.8435040791829,0
2018-10-22 03:14:00,25.889399937221,444.666666666667,35.8370797051324,0
2018-10-22 03:15:00,25.898900270462,441.142857142857,35.8180953131782,0
2018-10-22 03:16:00,25.8936502933502,440.857142857143,35.8110777113173,0
2018-10-22 03:17:00,25.8853623867035,439.142857142857,35.8208132425944,0
2018-10-22 03:18:00,25.9079145703997,442.666666666667,36.7777799818251,0
2018-10-22 03:19:00,25.9098859514509,442.333333333333,35.8348265753852,0
2018-10-22 03:20:00,25.8875875473022,438.571428571429,35.8505641513401,0
2018-10-22 03:21:00,25.8801121711731,439.428571428571,35.855239698622,0
2018-10-22 03:22:00,25.8837752342224,440.571428571429,35.8398818969727,0
2018-10-22 03:23:00,25.8820750713348,439.714285714286,35.8358286539714,0
2018-10-22 03:24:00,25.8787875175476,441.142857142857,36.7828730265299,0
2018-10-22 03:25:00,25.8655250072479,440.285714285714,37.7231797112359,0
2018-10-22 03:26:00,25.8723750114441,439.428571428571,37.7148241678874,0
2018-10-22 03:27:00,25.8799872398376,440.285714285714,37.7146597968207,0
2018-10-22 03:28:00,25.8665428161621,435,37.7202641805013,0
2018-10-22 03:29:00,25.8751249313354,439.142857142857,36.7727798461914,0
2018-10-22 03:30:00,25.878687620163,438.571428571429,36.7880088806152,0
2018-10-22 03:31:00,25.8840498924255,439.142857142857,36.7902375115289,0
2018-10-22 03:32:00,25.8839378356934,438.857142857143,36.7949197557237,0
2018-10-22 03:33:00,25.8805124759674,438.857142857143,36.8014974806044,0
2018-10-22 03:34:00,25.8727123737335,440,37.7415685017904,0
2018-10-22 03:35:00,25.8839249610901,439.428571428571,37.7310639275445,0
2018-10-22 03:36:00,25.8699624538422,439.714285714286,37.7315509372287,0
2018-10-22 03:37:00,25.8748247623444,440,37.731393093533,0
2018-10-22 03:38:00,25.8998140607561,444.333333333333,37.7300419277615,0
2018-10-22 03:39:00,25.863662481308,438.285714285714,36.7852465311686,0
2018-10-22 03:40:00,25.8868430001395,442,36.7775242275662,0
2018-10-22 03:41:00,25.8874710627965,443.333333333333,35.8341618855794,0
2018-10-22 03:42:00,25.8639123439789,439.714285714286,34.8816042582194,0
2018-10-22 03:43:00,25.8891713278634,444.666666666667,34.8706932915582,0
2018-10-22 03:44:00,25.8597123622894,437.714285714286,34.8729909261068,0
2018-10-22 03:45:00,25.8975712912423,441,34.8804176330566,0.171428571428571
2018-10-22 03:46:00,25.870514188494,432.333333333333,34.8875287373861,0.171428571428571
2018-10-22 03:47:00,25.9065124988556,438.571428571429,34.932817501492,0
2018-10-22 03:48:00,25.9314835866292,437.6,34.9612774319119,0
2018-10-22 03:49:00,25.9404373168945,438.857142857143,34.0264664544,0
2018-10-22 03:50:00,25.949550151825,440.285714285714,34.0400864495171,0
2018-10-22 03:51:00,25.9249377250671,440,34.9723709106445,0
2018-10-22 03:52:00,25.9489571707589,447,35.8664243062337,0
2018-10-22 03:53:00,25.9064249992371,441.142857142857,34.9006441752116,0
2018-10-22 03:54:00,25.8808430262974,435.333333333333,36.7670176188151,0
2018-10-22 03:55:00,25.8682425362723,434,35.8046754625109,0
2018-10-22 03:56:00,25.8878874778748,439.142857142857,34.8595065646701,0
2018-10-22 03:57:00,25.8824875354767,437.714285714286,34.8680020650228,0
2018-10-22 03:58:00,25.8881375789642,437.428571428571,35.8006889343262,0
2018-10-22 03:59:00,25.9037140437535,441.333333333333,35.8179442511665,0
2018-10-22 04:00:00,25.8804874420166,438.857142857143,35.8234731038412,0
2018-10-22 04:01:00,25.8951857430594,441.333333333333,36.7702662997776,0
2018-10-22 04:02:00,25.8740375041962,439.142857142857,35.8261173672146,0
2018-10-22 04:03:00,25.863025188446,438.285714285714,35.8178462558323,0
2018-10-22 04:04:00,25.860100030899,438.571428571429,35.8014308505588,0
2018-10-22 04:05:00,25.881956917899,435.666666666667,36.7260642157661,0
2018-10-22 04:06:00,25.8511001041957,426.666666666667,35.7453398810493,0
2018-10-22 04:07:00,25.8920140947614,435,35.7385576883952,0
2018-10-22 04:08:00,25.8657999038696,432,34.8040844387478,0
2018-10-22 04:09:00,25.9147332509359,441.2,34.8033533732096,0
2018-10-22 04:10:00,25.8731372356415,433.428571428571,32.8978690253364,0
2018-10-22 04:11:00,25.8891713278634,436.333333333333,33.8645134819878,0
2018-10-22 04:12:00,25.8580248355865,431.714285714286,33.8662469651964,0
2018-10-22 04:13:00,25.8509428841727,427.666666666667,34.8108445909288,0
2018-10-22 04:14:00,25.8894568852016,436,33.8643445332845,0
2018-10-22 04:15:00,25.8473712376186,435.333333333333,34.8322844611274,0
2018-10-22 04:16:00,25.8955001831055,436,33.8723022460938,0
2018-10-22 04:17:00,25.869312286377,432.571428571429,33.8733376397027,0
2018-10-22 04:18:00,25.8792498906453,429.6,33.8633954366048,0
2018-10-22 04:19:00,25.8423712594169,426.333333333333,32.9233087327745,0
2018-10-22 04:20:00,25.8469856807164,427.333333333333,32.9236442565918,0
2018-10-22 04:21:00,25.8619749546051,431.714285714286,32.941475338406,0
2018-10-22 04:22:00,25.8710372447968,431.428571428571,33.8778708563911,0
2018-10-22 04:23:00,25.8939571380615,434.666666666667,33.8974354214138,0
2018-10-22 04:24:00,25.8586623668671,431.714285714286,34.8432554456923,0
2018-10-22 04:25:00,25.8843282972063,433,35.7942022535536,0
2018-10-22 04:26:00,25.8434568132673,433.333333333333,35.7755666944716,0
2018-10-22 04:27:00,25.8914140973772,432,34.8193001641168,0
2018-10-22 04:28:00,25.863374710083,430.857142857143,33.8677511427138,0
2018-10-22 04:29:00,25.8629999160767,430.857142857143,34.8218334621853,0
2018-10-22 04:30:00,25.86146235466,430.285714285714,34.8198311699761,0
2018-10-22 04:31:00,25.8583748340607,429.428571428571,35.7844156053331,0
2018-10-22 04:32:00,25.8786572047642,433,36.7472643534342,0
2018-10-22 04:33:00,25.9027999242147,439.6,36.7493375990126,0
2018-10-22 04:34:00,25.859849691391,430.857142857143,34.8278906928168,0
2018-10-22 04:35:00,25.8846998214722,438,34.8179150051541,0
2018-10-22 04:36:00,25.8954857417515,434,32.9113238864475,0
2018-10-22 04:37:00,25.8891568865095,434,31.9728595309787,0
2018-10-22 04:38:00,25.8560497760773,430.571428571429,31.9681195576986,0
2018-10-22 04:39:00,25.8432998657227,434.666666666667,33.8752886454264,0
2018-10-22 04:40:00,25.8892002105713,433,32.9197287665473,0
2018-10-22 04:41:00,25.8505573272705,434.666666666667,33.8956288655599,0
2018-10-22 04:42:00,25.8744569505964,435.666666666667,33.8710755242242,0
2018-10-22 04:43:00,25.8829999651228,433.333333333333,33.8731356302897,0
2018-10-22 04:44:00,25.8564834594727,426.4,32.9318244934082,0
2018-10-22 04:45:00,25.8804141453334,434.666666666667,32.0145066155328,0
2018-10-22 04:46:00,25.8344426836286,434,32.0085287306044,0
2018-10-22 04:47:00,25.8926571437291,434,32.016481950548,0
2018-10-22 04:48:00,25.8911285400391,433.666666666667,32.0233417934842,0
2018-10-22 04:49:00,25.8577747344971,431.142857142857,32.0327595180935,0
2018-10-22 04:50:00,25.8339712960379,426,33.9111262003581,0
2018-10-22 04:51:00,25.8654142107282,434,33.9085018581814,0
2018-10-22 04:52:00,25.8580124378204,432,33.9015553792318,0
2018-10-22 04:53:00,25.8564496040344,429.142857142857,34.8440333048503,0
2018-10-22 04:54:00,25.8363164265951,428.4,35.7795244004991,0
2018-10-22 04:55:00,25.8762334187826,437.2,33.8669689602322,0
2018-10-22 04:56:00,25.880757195609,433.666666666667,32.9040933397081,0
2018-10-22 04:57:00,25.842474937439,430.857142857143,32.9261865403917,0
2018-10-22 04:58:00,25.8469748497009,430.285714285714,32.9203642103407,0
2018-10-22 04:59:00,25.8453874588013,431.142857142857,32.9253331502279,0
2018-10-22 05:00:00,25.8068167368571,428.8,34.8412619696723,0
2018-10-22 05:01:00,25.8500874042511,429.714285714286,36.0421600341797,0
2018-10-22 05:02:00,25.878114427839,435,34.8402153015137,0
2018-10-22 05:03:00,25.9001000722249,440.4,34.8421930948893,0
2018-10-22 05:04:00,25.8656428200858,435,32.9346532185872,0
2018-10-22 05:05:00,25.8458752632141,431.142857142857,31.9916776021322,0
2018-10-22 05:06:00,25.8332877159119,431.714285714286,31.9838044060601,0
2018-10-22 05:07:00,25.8650000890096,430.8,33.8975177341037,0
2018-10-22 05:08:00,25.8715333938599,435.2,32.965035671658,0
2018-10-22 05:09:00,25.8766875267029,427.428571428571,32.9740578545464,0
2018-10-22 05:10:00,25.8654000759125,430,33.915362379286,0
2018-10-22 05:11:00,25.8800144195557,431.666666666667,33.9197244432237,0
2018-10-22 05:12:00,25.8551123142242,430.857142857143,32.9464711507161,0
2018-10-22 05:13:00,25.8606139591762,432,34.8177998860677,0
2018-10-22 05:14:00,25.8481373786926,428.857142857143,35.7503154330783,0
2018-10-22 05:15:00,25.8482875823975,430.285714285714,35.748235490587,0
2018-10-22 05:16:00,25.8396248817444,430,35.7522243923611,0
2018-10-22 05:17:00,25.8430500030518,430.285714285714,36.7150377061632,0
2018-10-22 05:18:00,25.8296285356794,433,36.7174887763129,0
2018-10-22 05:19:00,25.8270715985979,434.666666666667,36.7235665215386,0
2018-10-22 05:20:00,25.8464500904083,433.714285714286,35.7676086425781,0
2018-10-22 05:21:00,25.8410623073578,431.142857142857,35.7635842217339,0
2018-10-22 05:22:00,25.8536875247955,427.142857142857,35.7657418992784,0
2018-10-22 05:23:00,25.8672286442348,434,35.7691353691949,0
2018-10-22 05:24:00,25.8295715876988,431,35.7895819769965,0
2018-10-22 05:25:00,25.8315999507904,428.857142857143,35.7820641411675,0
2018-10-22 05:26:00,25.8386750221252,432.857142857143,35.7838330586751,0
2018-10-22 05:27:00,25.8320001874651,435.333333333333,35.7875574747721,0
2018-10-22 05:28:00,25.8027499516805,428.8,34.8316329108344,0
2018-10-22 05:29:00,25.8771333694458,436,33.8772795783149,0
2018-10-22 05:30:00,25.8694667816162,436,32.9359484354655,0
2018-10-22 05:31:00,25.8711503346761,436,31.036132897271,0
2018-10-22 05:32:00,25.8459501266479,428.571428571429,29.1389841715495,0
2018-10-22 05:33:00,25.876428604126,433.666666666667,30.0901596069336,0
2018-10-22 05:34:00,25.8652714320592,435,31.0426486545139,0
2018-10-22 05:35:00,25.8333712986537,426.666666666667,32.0271976047092,0
2018-10-22 05:36:00,25.8712714059012,435,32.9852264404297,0
2018-10-22 05:37:00,25.8574750423431,430,33.9123264736599,0
2018-10-22 05:38:00,25.8780288696289,431.333333333333,33.9125800238715,0
2018-10-22 05:39:00,25.8447625637054,430.571428571429,33.9127399868435,0
2018-10-22 05:40:00,25.8646572657994,433,34.8286666870117,0
2018-10-22 05:41:00,25.8565714699881,433.333333333333,34.8078177558051,0
2018-10-22 05:42:00,25.8393499851227,430,34.8062822129991,0
2018-10-22 05:43:00,25.8407432011196,432.666666666667,34.8008889092339,0
2018-10-22 05:44:00,25.8369624614716,429.142857142857,34.7681066724989,0
2018-10-22 05:45:00,25.8078144618443,423.666666666667,34.7753554450141,0
2018-10-22 05:46:00,25.8329126834869,430,34.788424428304,0
2018-10-22 05:47:00,25.8317143576486,432,35.7610332912869,0
2018-10-22 05:48:00,25.8593997955322,434,34.8039977179633,0
2018-10-22 05:49:00,25.8521856580462,432.333333333333,34.8387576633029,0
2018-10-22 05:50:00,25.804700533549,435.6,33.8706288655599,0
2018-10-22 05:51:00,25.8581856318883,431.666666666667,32.8909088134766,0
2018-10-22 05:52:00,25.8973665237427,435.2,31.9344509548611,0
2018-10-22 05:53:00,25.8332998752594,427.714285714286,30.9920064290365,0
2018-10-22 05:54:00,25.8616711752755,430.333333333333,31.9269153171115,0
2018-10-22 05:55:00,25.8104141780308,430,31.9485287136502,0
2018-10-22 05:56:00,25.8478570665632,432,32.9126820882161,0
2018-10-22 05:57:00,25.8221249580383,430.285714285714,32.8951621161567,0
2018-10-22 05:58:00,25.8200125694275,430.285714285714,34.8046731736925,0
2018-10-22 05:59:00,25.8295998573303,429.142857142857,34.8083998786079,0
2018-10-22 06:00:00,25.8352625370026,428.571428571429,35.7518731011285,0
2018-10-22 06:01:00,25.8294749259949,428.857142857143,36.7207752651638,0
2018-10-22 06:02:00,25.8550284249442,431,37.692552947998,0
2018-10-22 06:03:00,25.8201375007629,429.142857142857,36.7535530090332,0
2018-10-22 06:04:00,25.8180248737335,429.142857142857,36.7551996866862,0
2018-10-22 06:05:00,25.8237874507904,427.428571428571,36.7570909288194,0
2018-10-22 06:06:00,25.8315751552582,430.571428571429,36.7538887023926,0
2018-10-22 06:07:00,25.8607431139265,434,36.7579865349664,0
2018-10-22 06:08:00,25.8272285461426,424.666666666667,36.7527109781901,0
2018-10-22 06:09:00,25.8385503292084,429.142857142857,35.8220465766059,0
2018-10-22 06:10:00,25.8824332555135,436.8,35.8258153279622,0
2018-10-22 06:11:00,25.854585647583,433.333333333333,33.931948767768,0
2018-10-22 06:12:00,25.8213569096157,424.333333333333,32.9873221503364,0
2018-10-22 06:13:00,25.8406376838684,428.857142857143,33.0017155965169,0
2018-10-22 06:14:00,25.8355247974396,428,33.9398912217882,0
2018-10-22 06:15:00,25.8679425375802,432,33.929515753852,0
2018-10-22 06:16:00,25.845783551534,434.8,34.8819867451986,0
2018-10-22 06:17:00,25.837474822998,428.857142857143,33.9246512518989,0
2018-10-22 06:18:00,25.827486038208,430,34.8554823981391,0
2018-10-22 06:19:00,25.8369626998901,429.428571428571,33.8904266357422,0
2018-10-22 06:20:00,25.8368499279022,428,33.8985532972548,0
2018-10-22 06:21:00,25.838399887085,424.4,34.8365199618869,0
